;Mã tin;Hướng;Phòng ăn;Loại tin;Đường trước nhà;Nhà bếp;Loại BDS;Pháp lý;Sân thượng;Chiều ngang;Số lầu;Chổ để xe hơi;Chiều dài;Số phòng ngủ;Chính chủ;Giá;Diện tích;Địa chỉ;Thuộc dự án;Unnamed: 0
8145;13120173;Đông Nam;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;4;---;---;5;---; 44 tỷ ; 227 m2; Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội;;
8146;13115242;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;4;---;---;5;---; 170 triệu / m2  ; 215 m2; Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội;Khu đô thị mới Thành phố Giao lưu(xem chi tiết dự án);
8147;12529918;Đông Nam;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;1;---;21,3m;8;---; 23,5 tỷ ; 213 m2; Đường Cộng Hòa, Phường 13, Quận Tân Bình, Hồ Chí Minh;;
8148;12551832;_;;Cần bán;9m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;3;;---;5;---; 16,5 tỷ ; 163 m2; Đường An Sơn, Phường 4, Thành phố Đà Lạt, Lâm Đồng;;
8149;12558034;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;3;;---;4;---; 8,2 tỷ ; 93 m2; Đường Nguyễn Trung Trực, Phường 4, Thành phố Đà Lạt, Lâm Đồng;;
8150;12561450;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;---;7;---; 12,5 tỷ ; 214 m2; Đường Hùng Vương, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8151;12612071;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;7;;---;7;---; 33,5 tỷ ; 727 m2; Đường Đống Đa, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8152;12612093;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;2;;---;8;---; 50 tỷ ; 424 m2; Đường Nguyễn Du, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8153;12610226;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;2;;---;2;---; 5,2 tỷ ; 64 m2; Đường Đa Minh, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8154;12590919;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;17m;4;;---;5;---; 33,5 tỷ ; 305 m2; Đường Trần Quang Khải, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
8155;12590945;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;---;9;---; 15,5 tỷ ; 201 m2; Đường Trịnh Hoài Đức, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
8156;12419829;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;3;;---;5;---; 7,2 tỷ ; 70 m2; Đường Nguyễn Trung Trực, Phường 4, Thành phố Đà Lạt, Lâm Đồng;;
8157;11829521;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;14m;4;;---;11;---; 29 tỷ ; 326 m2; Đường Hàn Thuyên, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8158;12081276;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;2;;---;4;---; 14 tỷ ; 222 m2; Đường Nguyễn Du, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8159;12028447;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;3;;---;3;---; 7,9 tỷ ; 116 m2; Đường Nguyễn Hữu Cảnh, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
8160;11969438;_;---;Cần bán;7m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;2;---;---;3;---; 9 tỷ ; 87 m2; Đường Yersin, Phường 9, Thành phố Đà Lạt, Lâm Đồng;Khu dân cư KQH Yersin(xem chi tiết dự án);
8161;11982638;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;---;3;---; 7,9 tỷ ; 149 m2; Đường Lữ Gia, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8162;11948192;_;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;3;---;---;6;---; 13,5 tỷ ; 125 m2; Đường Phan Chu Trinh, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8163;11914622;_;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;---;---;---;---;---; 4,8 tỷ ; 73 m2; Đường Hoàng Hoa Thám, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8164;12627406;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;3;;---;11;---; 10,5 tỷ ; 103 m2; Đường Thông Thiên Học, Phường 2, Thành phố Đà Lạt, Lâm Đồng;;
8165;12634093;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;2;;---;4;---; 14,5 tỷ ; 448 m2; Đường Nam Hồ, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
8166;12653042;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;2;;---;5;---; 27,5 tỷ ; 596 m2; Đường 3 tháng 4, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8167;12652199;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;5;;---;8;---; 12 tỷ ; 79 m2; Đường Ngô Quyền, Phường 6, Thành phố Đà Lạt, Lâm Đồng;;
8168;12691462;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;2;;---;3;---; 17,5 tỷ ; 308 m2; Đường An Sơn, Phường 4, Thành phố Đà Lạt, Lâm Đồng;Khu dân cư KQH An Sơn(xem chi tiết dự án);
8169;12730931;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;4;;---;9;---; 11,5 tỷ ; 112 m2; Đường Thái Lâm, Phường 4, Thành phố Đà Lạt, Lâm Đồng;;
8170;12863774;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;11m;3;;---;6;---; 36 tỷ ; 438 m2; Đường Hoàng Hoa Thám, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8171;12892835;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;2;;---;4;---; 11,5 tỷ ; 193 m2; Đường Trần Phú, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8172;12851337;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;26m;13;---; 9 tỷ ; 126 m2; Đường Trần Khánh Dư, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
8173;12950969;Bắc;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;3;;---;4;---; 28 tỷ ; 262 m2; Đường Hùng Vương, Phường 11, Thành phố Đà Lạt, Lâm Đồng;Khu dân cư KQH Viện Nghiên Cứu Hạt nhân(xem chi tiết dự án);
8174;12986000;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;14m;5;;---;14;---; 18,5 tỷ ; 331 m2; Đường Khe Sanh, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8175;13118486;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;4;;---;9;---; 13,5 tỷ ; 201 m2; Đường Trịnh Hoài Đức, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
8176;13129727;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;11m;4;;---;6;---; 28 tỷ ; 438 m2; Đường Hoàng Hoa Thám, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8177;13161970;_;;Cần bán;3m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;2;;---;6;---; 11,4 tỷ ; 228 m2; Đường Cô Giang, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8178;13157102;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;;---;3;;---;5;---; 10,5 tỷ ; 100 m2; Đường Phan Chu Trinh, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8179;13166855;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;2;;---;4;---; 13,7 tỷ ; 447 m2; Đường Nam Hồ, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
8180;13077099;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;2;;---;7;---; 15 tỷ ; 379 m2; Đường Nguyễn Khuyến, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8181;13058956;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;2;;---;10;---; 7,5 tỷ ; 107 m2; Đường Mai Hắc Đế, Phường 6, Thành phố Đà Lạt, Lâm Đồng;;
8182;13095707;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;22m;1;;---;3;---; 23 tỷ ; 409 m2; Đường Tô Hiệu, Phường 7, Thành phố Đà Lạt, Lâm Đồng;;
8183;13091217;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;---;6;---; 14,5 tỷ ; 204 m2; Đường Hoàng Diệu, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8184;13300175;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;4;;---;9;---; 29 tỷ ; 235 m2; Đường Mê Linh, Phường 9, Thành phố Đà Lạt, Lâm Đồng;;
8185;13477179;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;16m;4;;---;9;---; 70 tỷ ; 1.174 m2; Đường Khởi Nghĩa Bắc Sơn, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8186;13478359;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;---;4;---; 16 tỷ ; 215 m2; Đường Nguyễn Khuyến, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8187;13440732;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;---;4;;---;6;---; 10,5 tỷ ; 94 m2; Đường Lê Thánh Tôn, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8188;13372342;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;3;;---;5;---; 50 tỷ ; 672 m2; Đường Đinh Tiên Hoàng, Phường 2, Thành phố Đà Lạt, Lâm Đồng;;
8189;13370626;_;;Cần bán;3,6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;17,44m;3;;---;7;---; 15 tỷ ; 300 m2; Đường Hàn Thuyên, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8190;13390926;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;2;;---;5;---; 21 tỷ ; 596 m2; Đường 3 tháng 4, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8191;13380297;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,2m;1;;---;2;---; 6,2 tỷ ; 105 m2; Đường Phạm Hồng Thái, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8192;13409319;_;;Cần bán;6m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;---;8;---; 13 tỷ ; 137 m2; Đường Đồng Tâm, Phường 4, Thành phố Đà Lạt, Lâm Đồng;;
8193;13417034;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;---;4;---; 15 tỷ ; 172 m2; Đường Tô hiến Thành, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8194;13518724;_;;Cần bán;5m;;Biệt thự, nhà liền kề;---;;8m;3;;---;3;---; 9,9 tỷ ; 134 m2; Đường Lương Thế Vinh, Phường 3, Thành phố Đà Lạt, Lâm Đồng;;
8195;13522037;_;;Cần bán;4,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;3;;---;9;---; 14 tỷ ; 200 m2; Đường Mai Anh Đào, Phường 8, Thành phố Đà Lạt, Lâm Đồng;;
8196;13512506;_;;Cần bán;3,5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;---;6;---; 12,8 tỷ ; 235 m2; Đường Trịnh Hoài Đức, Phường 11, Thành phố Đà Lạt, Lâm Đồng;;
8197;13509060;_;;Cần bán;4m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;15m;2;;---;6;---; 11 tỷ ; 213 m2; Đường Phạm Hồng Thái, Phường 10, Thành phố Đà Lạt, Lâm Đồng;;
8198;11793435;Tây;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;2;;24m;5;---; 15,5 tỷ ; 217 m2; Đường An Sơn, Phường 4, Thành phố Đà Lạt, Lâm Đồng;Khu biệt thự Đồi An Sơn(xem chi tiết dự án);
8199;13064598;_;;Cần bán;10m;;Biệt thự, nhà liền kề;---;;10m;3;;---;6;---; 20 tỷ ; 239 m2; Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, Hồ Chí Minh;;
8200;13051129;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;4;;---;6;---; 22,3 tỷ ; 159 m2; Đường Ba Vân, Phường 12, Quận Tân Bình, Hồ Chí Minh;;
8201;13329286;Tây Bắc;---;Cần bán;16m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;14m;2;---;19m;6;---; 25 tỷ ; 273 m2; Đường Vạn Thành, Phường 5, Thành phố Đà Lạt, Lâm Đồng;;
8202;11827335;_;;Cần bán;9m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;20m;4;;25m;4;---; 54 tỷ ; 500 m2; Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội;;
8203;13323755;Tây Nam;---;Cần bán;30m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;20m;3;---;15m;3;---; 70 tỷ ; 300 m2; Đường Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội;;
8204;13531080;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;3;;15m;6;---; 21 tỷ ; 93 m2; Đường Đồng Đen, Phường 14, Quận Tân Bình, Hồ Chí Minh;;
8205;12016430;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;---;---;8m;2;;17m;3;---; 6,8 tỷ ; 145 m2; Đường Đồng Khởi, Phường Tam Hiệp, Thành phố Biên Hoà, Đồng Nai;;
8206;9981987;_;---;Cần bán;8m;---;Biệt thự, nhà liền kề;---;---;7m;2;;20m;3;---; 8,5 tỷ ; 140 m2; Đường Đồng Khởi, Phường Tân Phong, Thành phố Biên Hoà, Đồng Nai;;
8207;10156847;_;---;Cần bán;20m;---;Biệt thự, nhà liền kề;---;---;7,8m;2;;66m;4;---; 18 tỷ ; 514 m2; Đường Bùi Văn Hòa, Phường Long Bình, Thành phố Biên Hoà, Đồng Nai;;
8208;12752153;_;---;Cần bán;6m;---;Biệt thự, nhà liền kề;---;---;7m;2;;30m;4;---; 8,9 tỷ ; 210 m2; Đường Đồng Khởi, Phường Tam Hiệp, Thành phố Biên Hoà, Đồng Nai;;
8209;13338957;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;---;---;14m;3;;12m;4;---; 4,2 tỷ ; 155 m2; Đường Phùng Hưng, Phường Tam Phước, Thành phố Biên Hoà, Đồng Nai;;
8210;12702505;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;11m;3;;24m;4;---; 18,3 tỷ ; 242 m2; Đường Lê Hồng Phong, Phường Thành Tô, Quận Hải An, Hải Phòng;;
8211;12656223;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;3;;20m;3;---; 13 tỷ ; 180 m2; Đường Phạm Văn Đồng, Phường Anh Dũng, Quận Dương Kinh, Hải Phòng;;
8212;12883842;Đông Nam;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;3;;20m;4;---; 12,5 tỷ ; 180 m2; Đường Văn Cao, Phường Đằng Lâm, Quận Hải An, Hải Phòng;;
8213;13140561;Tây Nam;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;10m;3;;20m;4;---; 12,9 tỷ ; 200 m2; Đường Phạm Văn Đồng, Phường Anh Dũng, Quận Dương Kinh, Hải Phòng;;
8214;12882075;_;;Cần bán;15m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;17m;3;;25m;5;---; 42 tỷ ; 425 m2; Tuyến 2 Đường Lê Hồng Phong, Phường Đằng Lâm, Quận Hải An, Hải Phòng;;
8215;12862503;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6,5m;5;;27m;5;---; 45 tỷ ; 170 m2; Đường Nguyễn Thông, Phường 9, Quận 3, Hồ Chí Minh;;
8216;11074326;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7m;4;;20m;5;---; 28,5 tỷ ; 140 m2; Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Hồ Chí Minh;;
8217;12431496;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;7,2m;3;;16m;5;---; 34 tỷ ; 106 m2; Đường Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh;;
8218;12252977;_;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;13m;2;;25m;3;---; 75 tỷ ; 325 m2; Đường Trường Sơn, Phường 15, Quận 10, Hồ Chí Minh;;
8219;12569507;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;17m;6;---; 24 tỷ ; 83 m2; Đường Trần Thiện Chánh, Phường 12, Quận 10, Hồ Chí Minh;;
8220;13130048;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;4;;20m;5;---; 33 tỷ ; 160 m2; Đường Nguyễn Chí Thanh, Phường 9, Quận 5, Hồ Chí Minh;;
8221;13211115;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;11m;3;;16m;4;---; 28 tỷ ; 180 m2; Đường Xô Viết Nghệ Tĩnh, Phường 17, Quận Bình Thạnh, Hồ Chí Minh;;
8222;13491229;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;20m;5;---; 23,5 tỷ ; 120 m2; Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Hồ Chí Minh;;
8223;13578229;_;;Cần bán;25m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;4;;25m;6;---; 58 tỷ ; 200 m2; Đường Ba Vì, Phường 15, Quận 10, Hồ Chí Minh;;
8224;13577256;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;14m;4;;28m;6;---; 63 tỷ ; 280 m2; Đường Hoàng Dư Khương, Phường 12, Quận 10, Hồ Chí Minh;;
8225;11584353;Đông Nam;;Cần bán;18m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10m;3;;16m;3;---; 36 tỷ ; 160 m2; Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Thành phố Thủ Đức, Hồ Chí Minh;;
8226;13208573;_;---;Cần bán;4m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;3,6m;4;---;---;4;---; 10 tỷ ; 50 m2; Đường Đầm Trấu, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội;Căn hộ chung cư Tập thể Đầm Trấu(xem chi tiết dự án);
8227;11309444;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;12m;5;;20m;6;---; 37 tỷ ; 200 m2; Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội;;
8228;12594055;_;;Cần bán;3m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4m;4;---;---;3;---; 100 triệu / m2  ; 52 m2; Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội;;
8229;10835510;Đông Bắc;;Cần bán;20m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;9m;4;;16m;5;---; 55 tỷ ; 144 m2; Đường Tú Xương, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh;;
8230;13045842;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;7;;---;5;---; 19,5 tỷ ; 70 m2; Phố Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội;;
8231;8101534;Đông Nam;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;9m;---;---;27m;---;---; 1,43 tỷ ; 238 m2; Xã Đông Trung, Huyện Tiền Hải, Thái Bình;Khu dân cư Đông Trung(xem chi tiết dự án);
8232;8164971;Tây Nam;---;Cần bán;45m;---;Biệt thự, nhà liền kề;Giấy tờ hợp lệ;---;5m;5;---;18m;4;---; 5,8 tỷ ; 90 m2; 16 - 18 Đường Kỳ Đồng, Phường Phú Xuân, Thành phố Thái Bình, Thái Bình;Khu đô thị mới Kỳ Đồng Thái Bình Dragon City(xem chi tiết dự án);
8233;12376165;Tây Nam;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;4,5m;4;;13m;4;---; 3,95 tỷ ; 58 m2; Phường Phú Khánh, Thành phố Thái Bình, Thái Bình;Khu tái định cư Phúc Khánh(xem chi tiết dự án);
8234;11998999;Đông Bắc;---;Cần bán;6m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;4,2m;3;---;15m;3;---; 3,25 tỷ ; 63 m2; 02 Đường số 2, Phường Tiền Phong, Thành phố Thái Bình, Thái Bình;Khu đô thị mới Tiền Phong(xem chi tiết dự án);
8235;12934882;Tây Nam;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;4;;13m;4;---; 5,5 tỷ ; 65 m2; Phường Kỳ Bá, Thành phố Thái Bình, Thái Bình;Khu dân cư Trường THPT Chuyên Thái Bình(xem chi tiết dự án);
8236;12935107;Tây Bắc;---;Cần bán;7m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;5m;---;---;17m;---;---; 2,4 tỷ ; 85 m2; 06 Xã Vũ Phúc, Thành phố Thái Bình, Thái Bình;Khu đô thị mới DragonHomes Eco City(xem chi tiết dự án);
8237;13313501;Đông Bắc;---;Cần bán;7m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;10,3m;---;---;21m;---;---; 4,68 tỷ ; 213 m2; 05 Đường Võ Nguyên Giáp, Phường Hoàng Diệu, Thành phố Thái Bình, Thái Bình;Khu tái định cư Hoàng Diệu(xem chi tiết dự án);
8238;13584454;Tây Bắc;---;Cần bán;7m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;12m;---;---;21m;---;---; 8,9 tỷ ; 244 m2; Xã Vũ Phúc, Thành phố Thái Bình, Thái Bình;Khu đô thị mới DragonHomes Eco City(xem chi tiết dự án);
8239;12798831;_;;Cần bán;5m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;8m;5;;---;4;---; 34 tỷ ; 120 m2; Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội;;
8240;12148787;_;;Cần bán;8m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;17,5m;4;;---;6;---; 33 tỷ ; 318 m2; Phố Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội;;
8241;12413587;_;;Cần bán;10m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;6m;4;;---;4;---; 14,5 tỷ ; 72 m2; Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội;;
8242;12261650;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;17m;3;;---;6;---; 33 tỷ ; 300 m2; Đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội;;
8243;12458111;_;;Cần bán;12m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;5;;---;4;---; 22,5 tỷ ; 112 m2; Đường Vĩnh Hoàng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội;;
8244;13340335;_;;Cần bán;7m;;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5,3m;5;;---;4;---; 21 tỷ ; 145 m2; Đường Vĩnh Hoàng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội;;
8245;13354882;_;;Cần bán;7m;;Biệt thự, nhà liền kề;---;;10m;5;;---;5;---; 29 tỷ ; 140 m2; Đường Nguyễn Đức Cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội;;
8246;13550959;Đông Nam;---;Cần bán;13m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;;5m;3;---;20m;3;---; 4,5 tỷ ; 100 m2; Đường Hà Huy Tập, Phường Tân An, Thành phố Buôn Ma Thuột, Đắk Lắk;Khu đô thị mới Ân Phú(xem chi tiết dự án);
8247;13427206;_;---;Cần bán;10m;---;Biệt thự, nhà liền kề;Sổ hồng/ Sổ đỏ;---;---;5;---;---;4;---; 10 tỷ ; 65 m2; Đường Dương Lâm, Phường Văn Quán, Quận Hà Đông, Hà Nội;Khu đô thị mới Văn Quán(xem chi tiết dự án);
