Hướng,Đường trước nhà(m),Loại BDS,Pháp lý,Số lầu,Số phòng ngủ,Giá(Tỷ),Diện tích(m2),Tỉnh/ Thành phố,Quận/ Huyện,Mật độ dân số (người/km²),GRDP(%)
_,8.0,0,1,4,4,26.0,80.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,1,6,5,20.0,90.0,3,Nam Từ Liêm,8.364,6.27
_,8.0,0,1,6,6,26.5,100.0,3,Ba Đình,24.119,6.27
_,6.0,0,1,4,5,15.8,70.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,6,8,22.0,105.0,3,Tây Hồ,6.578,6.27
_,8.0,0,1,7,6,12.9,50.0,3,Tây Hồ,6.578,6.27
_,12.0,0,1,5,5,12.0,90.0,3,Hà Đông,8.021,6.27
_,13.0,0,1,5,5,11.6,83.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,16.0,86.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,7,5,7.5,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,8.5,48.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,7.0,50.0,3,Hà Đông,8.021,6.27
_,18.0,0,1,4,6,9.5,90.0,3,Hà Đông,8.021,6.27
_,7.0,0,1,3,5,8.7,90.0,7,Bình Tân,15.109,5.81
_,6.0,0,1,4,4,6.8,64.0,7,Bình Tân,15.109,5.81
_,13.0,0,1,5,6,13.0,90.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,3,4,16.5,170.0,3,Nam Từ Liêm,8.364,6.27
_,7.0,0,1,4,4,9.7,127.0,3,Nam Từ Liêm,8.364,6.27
_,6.0,0,1,4,3,12.0,110.0,3,Nam Từ Liêm,8.364,6.27
_,15.0,0,1,6,6,28.0,96.0,3,Nam Từ Liêm,8.364,6.27
_,9.0,0,1,4,6,40.0,162.0,3,Nam Từ Liêm,8.364,6.27
_,15.0,0,0,4,4,12.0,100.0,3,Nam Từ Liêm,8.364,6.27
_,15.0,0,1,4,4,16.0,70.0,3,Nam Từ Liêm,8.364,6.27
_,15.0,0,1,4,4,24.05,240.0,3,Nam Từ Liêm,8.364,6.27
_,12.0,0,1,5,6,12.5,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,4,9.7,90.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,5,6,12.0,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,9.0,70.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,9.1,70.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,6,8.3,60.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,5,6,11.0,92.0,3,Hà Đông,8.021,6.27
_,13.0,0,1,6,5,7.7,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,7.0,45.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,12.8,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,9.0,51.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,4,4,8.3,65.0,3,Hà Đông,8.021,6.27
_,18.0,0,1,5,5,12.8,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,4,11.0,68.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,7,5,8.4,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,6,11.0,75.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,8,7,10.5,60.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,11.0,58.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,7.8,62.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,13.0,90.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,4,4,8.5,65.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,6,6,18.0,101.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,4,4.5,40.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,7.3,38.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,5.5,50.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,5,7.5,40.0,3,Hà Đông,8.021,6.27
_,24.0,0,1,5,6,12.0,90.0,3,Hà Đông,8.021,6.27
_,7.0,0,1,2,5,20.0,1.15,7,Hóc Môn,4.966,5.81
_,15.0,0,1,3,9,33.0,600.0,7,Hóc Môn,4.966,5.81
_,25.0,0,1,3,6,41.0,358.0,7,Quận 12,11.745,5.81
_,8.0,0,1,3,4,7.5,99.0,7,Quận 12,11.745,5.81
_,10.0,0,1,4,5,14.0,144.0,7,Hóc Môn,4.966,5.81
_,6.0,0,1,5,6,65.0,260.0,7,Tân Bình,21.196,5.81
_,10.0,0,1,4,5,12.0,100.0,7,Quận 12,11.745,5.81
_,24.0,0,1,5,6,12.0,94.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,3,4,11.8,270.0,9,Biên Hòa,4.004,5.3
_,15.0,0,0,3,4,11.5,200.0,9,Biên Hòa,4.004,5.3
_,6.0,0,1,1,3,8.5,1.54,9,Vĩnh Cửu,150.0,5.3
_,10.0,0,0,3,12,79.0,239.0,3,Tây Hồ,6.578,6.27
_,30.0,0,1,3,6,98.0,139.0,3,Hoàn Kiếm,25.588,6.27
_,5.0,0,0,5,6,32.0,159.0,3,Cầu Giấy,23.516,6.27
_,30.0,0,0,3,9,286.0,396.0,3,Hoàn Kiếm,25.588,6.27
_,8.0,0,1,1,6,24.0,540.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,2,6,40.0,660.0,7,Thủ Đức,4.791,5.81
_,5.0,0,1,4,5,10.5,80.0,7,Tân Phú,30.146,5.81
_,6.0,0,0,2,2,9.8,60.0,7,Quận 10,41.196,5.81
_,8.0,0,1,3,4,6.6,85.0,7,Nhà Bè,2.06,5.81
_,7.0,0,1,2,4,8.4,118.0,7,Quận 12,11.745,5.81
_,8.0,0,1,3,3,4.45,71.0,7,Quận 12,11.745,5.81
_,7.0,0,1,4,4,13.75,90.0,7,Quận 7,10.088,5.81
_,8.0,0,1,3,4,9.3,102.0,7,Quận 7,10.088,5.81
_,8.0,0,1,5,6,18.5,238.0,7,Quận 7,10.088,5.81
_,8.0,0,1,2,4,10.9,110.0,7,Quận 7,10.088,5.81
_,10.0,0,1,3,3,15.0,605.0,7,Hóc Môn,4.966,5.81
_,7.0,0,0,3,3,23.5,130.0,3,Long Biên,5.394,6.27
_,12.0,0,1,4,4,28.0,250.0,7,Bình Tân,15.109,5.81
_,8.0,0,1,4,4,23.9,195.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,5,8,11.5,120.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,6,10.5,70.0,3,Hà Đông,8.021,6.27
_,6.0,0,0,4,6,13.9,135.0,3,Thanh Xuân,32.255,6.27
_,8.0,0,1,4,5,17.95,150.0,3,Thanh Xuân,32.255,6.27
_,15.0,0,0,4,4,10.0,132.0,3,Gia Lâm,2.452,6.27
_,17.0,0,0,5,4,8.5,100.0,3,Gia Lâm,2.452,6.27
_,8.0,0,0,5,4,11.7,87.0,3,Gia Lâm,2.452,6.27
_,25.0,0,0,5,4,40.0,192.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,5,5,10.5,132.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,4,5,10.0,110.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,4,5,18.0,92.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,4,5,17.1,90.0,3,Gia Lâm,2.452,6.27
_,15.0,0,1,4,4,8.0,110.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,5,4,12.0,81.0,3,Gia Lâm,2.452,6.27
_,15.0,0,0,4,5,13.75,135.0,3,Gia Lâm,2.452,6.27
_,55.0,0,1,3,3,17.0,262.0,8,Thanh Khê,19.48,2.58
_,10.0,0,1,5,3,26.8,170.0,3,Hà Đông,8.021,6.27
_,16.0,0,1,3,6,41.0,168.0,7,Quận 11,41.15,5.81
_,15.0,0,1,5,6,30.0,112.0,7,Quận 11,41.15,5.81
_,20.0,0,0,4,2,137.7,368.0,3,Bắc Từ Liêm,7.529,6.27
_,6.0,0,0,3,5,45.8,278.0,3,Tây Hồ,6.578,6.27
_,10.0,0,0,3,5,67.0,188.0,3,Tây Hồ,6.578,6.27
_,4.0,0,1,5,5,5.1,50.0,3,Bắc Từ Liêm,7.529,6.27
_,5.0,0,1,5,6,8.5,59.0,3,Cầu Giấy,23.516,6.27
_,14.0,0,1,3,6,53.0,253.0,7,Gò Vấp,34.36,5.81
_,7.0,0,1,1,3,19.5,110.0,7,Quận 10,41.196,5.81
_,10.0,0,1,3,7,38.0,180.0,7,Phú Nhuận,33.461,5.81
_,8.0,0,1,1,1,23.5,127.0,7,Phú Nhuận,33.461,5.81
_,8.0,0,1,3,5,56.0,180.0,7,Quận 3,38.852,5.81
_,15.0,0,1,1,1,41.0,251.0,7,Phú Nhuận,33.461,5.81
_,20.0,0,1,1,2,120.0,260.0,7,Quận 3,38.852,5.81
_,7.0,0,1,2,5,23.5,113.0,7,Quận 3,38.852,5.81
_,7.0,0,0,3,7,25.5,270.0,7,Bình Thạnh,23.998,5.81
_,7.0,0,1,4,8,36.0,170.0,7,Phú Nhuận,33.461,5.81
_,7.0,0,1,3,6,24.0,107.0,7,Bình Thạnh,23.998,5.81
_,7.0,0,1,1,1,42.5,230.0,7,Quận 3,38.852,5.81
_,7.0,0,1,1,1,35.0,175.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,1,1,3,19.5,120.0,7,Quận 10,41.196,5.81
_,7.0,0,1,3,5,45.0,150.0,7,Phú Nhuận,33.461,5.81
_,8.0,0,1,1,5,16.0,103.0,7,Bình Thạnh,23.998,5.81
_,8.0,0,1,2,4,28.5,160.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,3,8,48.0,230.0,7,Phú Nhuận,33.461,5.81
_,6.0,0,1,1,3,14.2,90.0,7,Phú Nhuận,33.461,5.81
_,12.0,0,1,1,5,92.0,397.0,7,Tân Bình,21.196,5.81
_,5.0,0,1,3,6,26.0,151.0,7,Bình Thạnh,23.998,5.81
_,6.0,0,1,3,13,26.0,164.0,7,Phú Nhuận,33.461,5.81
_,7.0,0,1,3,6,27.5,110.0,7,Bình Thạnh,23.998,5.81
_,5.0,0,1,5,6,10.0,70.0,3,Hà Đông,8.021,6.27
_,8.0,0,1,5,4,14.0,105.0,3,Hà Đông,8.021,6.27
_,15.0,0,1,4,4,16.0,135.0,3,Hà Đông,8.021,6.27
_,15.0,0,1,4,4,14.5,95.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,4,15.8,88.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,3,4,39.8,292.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,5,4,30.0,90.0,3,Ba Đình,24.119,6.27
_,15.0,0,1,4,4,106.0,305.0,3,Bắc Từ Liêm,7.529,6.27
_,10.0,0,1,6,5,26.0,82.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,4,6,100.0,360.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,5,21.5,300.0,8,Ngũ Hành Sơn,2.248,2.58
_,20.0,0,1,5,5,12.7,120.0,8,Hải Châu,8.649,2.58
_,24.0,0,1,3,3,8.0,144.0,8,Sơn Trà,2.483,2.58
_,20.0,0,0,3,5,46.0,144.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,0,5,5,62.0,280.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,5,5,44.0,160.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,3,5,33.0,162.0,7,Tân Bình,21.196,5.81
_,10.0,0,0,6,5,45.0,150.0,7,Phú Nhuận,33.461,5.81
_,10.0,0,0,5,5,44.0,160.0,7,Phú Nhuận,33.461,5.81
_,40.0,0,1,5,5,480.0,1.066,7,Thủ Đức,4.791,5.81
_,15.0,0,1,3,5,65.0,325.0,7,Tân Bình,21.196,5.81
_,20.0,0,0,3,6,48.0,187.0,7,Thủ Đức,4.791,5.81
_,20.0,0,0,3,5,47.0,164.0,7,Thủ Đức,4.791,5.81
_,8.0,0,0,4,7,320.0,312.0,7,Quận 1,18.523,5.81
_,8.0,0,1,3,4,14.5,92.0,3,Nam Từ Liêm,8.364,6.27
_,15.0,0,1,4,4,88.0,230.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,5,5,43.0,254.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,6,73.0,220.0,3,Đống Đa,37.161,6.27
_,10.0,0,1,5,5,37.0,200.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,0,5,6,105.0,441.0,3,Tây Hồ,6.578,6.27
_,10.0,0,1,4,5,44.0,220.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,4,5,26.5,200.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,4,6,39.0,300.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,4,5,54.0,280.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,6,4,50.0,200.0,3,Thanh Xuân,32.255,6.27
_,10.0,0,1,8,8,33.5,200.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,5,6,8.25,80.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,4,4,32.0,210.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,6,6.0,50.0,3,Hoàng Mai,12.564,6.27
_,6.0,0,1,4,4,11.5,53.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,12.0,60.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,4,4,12.9,75.0,3,Hoàng Mai,12.564,6.27
_,6.0,0,1,5,6,9.8,50.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,4,6,46.4,340.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,8,6,12.3,56.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,5,4,21.0,115.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,4,4,10.5,65.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,4,4,35.0,210.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,5,4,13.0,53.0,3,Hoàng Mai,12.564,6.27
_,6.0,0,1,4,3,12.0,55.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,4,4,16.0,100.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,5,4,9.5,50.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,1,1,9.0,80.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,6,48.0,320.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,8,8,33.5,200.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,1,4,4,21.0,120.0,3,Hoàng Mai,12.564,6.27
_,5.0,0,0,4,3,9.4,65.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,0,6,10,109.0,300.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,0,4,4,62.5,316.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,1,4,8.1,385.0,0,Bà Rịa,1.195,0.0
_,12.0,0,1,2,4,11.9,180.0,0,Bà Rịa,1.195,0.0
_,12.0,0,1,1,5,14.5,590.0,0,Bà Rịa,1.195,0.0
_,6.0,0,1,2,6,19.0,694.0,8,Ngũ Hành Sơn,2.248,2.58
_,75.0,0,1,3,6,27.49,270.0,8,Ngũ Hành Sơn,2.248,2.58
_,15.0,0,1,5,5,24.5,105.0,3,Cầu Giấy,23.516,6.27
_,15.0,0,1,7,6,32.0,80.0,3,Long Biên,5.394,6.27
_,21.0,0,0,5,6,19.0,85.0,3,Long Biên,5.394,6.27
_,12.0,0,0,5,6,65.0,320.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,4,4,38.0,230.0,3,Long Biên,5.394,6.27
_,10.0,0,1,5,4,30.0,200.0,3,Long Biên,5.394,6.27
_,9.0,0,1,7,6,30.0,120.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,5,66.0,250.0,3,Hà Đông,8.021,6.27
_,20.0,0,1,4,5,65.0,250.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,5,9,38.0,200.0,3,Long Biên,5.394,6.27
_,7.0,0,1,4,4,18.0,85.0,3,Đống Đa,37.161,6.27
_,10.0,0,1,6,5,24.0,83.0,3,Đống Đa,37.161,6.27
_,20.0,0,1,4,6,106.0,305.0,3,Tây Hồ,6.578,6.27
_,15.0,0,0,4,5,86.0,200.0,3,Tây Hồ,6.578,6.27
_,22.0,0,1,4,3,76.0,268.0,3,Cầu Giấy,23.516,6.27
_,15.0,0,1,4,6,75.0,135.0,3,Ba Đình,24.119,6.27
_,10.0,0,1,7,5,28.0,120.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,6,106.0,305.0,3,Tây Hồ,6.578,6.27
_,5.0,0,0,4,4,11.7,60.0,3,Thanh Xuân,32.255,6.27
_,15.0,0,0,5,4,25.9,95.0,3,Hai Bà Trưng,29.474,6.27
_,3.0,0,1,6,7,5.0,40.0,3,Cầu Giấy,23.516,6.27
_,6.0,0,0,5,7,18.0,238.0,7,Quận 7,10.088,5.81
_,10.0,0,0,4,6,18.0,100.0,7,Bình Chánh,2.792,5.81
_,11.0,0,0,4,4,3.45,48.0,4,Hồng Bàng,6.628,10.34
_,10.0,0,1,2,4,20.6,150.0,8,Hải Châu,8.649,2.58
_,8.0,0,0,3,6,9.3,84.0,7,Phú Nhuận,33.461,5.81
_,2.0,0,1,7,21,17.5,98.0,3,Cầu Giấy,23.516,6.27
_,16.0,0,1,5,4,14.0,90.0,3,Long Biên,5.394,6.27
_,21.0,0,1,4,4,17.0,100.0,3,Long Biên,5.394,6.27
_,6.0,0,1,4,4,48.0,276.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,6,62.0,153.0,3,Tây Hồ,6.578,6.27
_,6.0,0,1,4,5,20.0,94.0,3,Ba Đình,24.119,6.27
_,6.0,0,1,5,6,34.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,1,5,4,25.0,55.0,3,Ba Đình,24.119,6.27
_,10.0,0,1,5,6,89.0,180.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,4,42.5,190.0,3,Bắc Từ Liêm,7.529,6.27
_,12.0,0,1,3,4,24.5,150.0,3,Long Biên,5.394,6.27
_,5.0,0,1,2,4,45.0,325.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,3,5,36.0,157.0,7,Quận 10,41.196,5.81
_,15.0,0,1,3,5,48.0,238.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,6,39.0,239.0,3,Long Biên,5.394,6.27
_,6.0,0,0,4,4,20.9,130.0,3,Long Biên,5.394,6.27
_,10.0,0,1,4,5,25.5,220.0,3,Long Biên,5.394,6.27
_,20.0,0,1,5,6,26.0,143.0,3,Long Biên,5.394,6.27
_,10.0,0,1,5,6,37.0,200.0,3,Long Biên,5.394,6.27
_,40.0,0,0,5,6,27.5,150.0,3,Long Biên,5.394,6.27
_,30.0,0,1,3,5,26.8,187.0,8,Ngũ Hành Sơn,2.248,2.58
_,15.0,0,1,4,5,30.9,170.0,3,Long Biên,5.394,6.27
_,8.0,0,1,3,3,28.5,238.0,3,Long Biên,5.394,6.27
_,16.0,0,1,6,8,16.8,61.0,3,Hoàng Mai,12.564,6.27
_,12.0,0,1,5,5,12.0,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,5,4,13.5,90.0,3,Hà Đông,8.021,6.27
_,12.0,0,1,4,5,11.2,70.0,3,Hà Đông,8.021,6.27
_,18.0,0,1,4,5,32.0,304.0,3,Hoàng Mai,12.564,6.27
_,16.0,0,1,5,4,19.5,100.0,3,Thanh Trì,4.342,6.27
_,10.0,0,1,5,4,9.5,50.0,3,Hoàng Mai,12.564,6.27
_,8.0,0,1,1,1,9.0,80.0,3,Hoàng Mai,12.564,6.27
_,20.0,0,1,5,6,48.0,320.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,4,4,21.0,120.0,3,Hoàng Mai,12.564,6.27
_,10.0,0,1,8,8,33.5,200.0,3,Hai Bà Trưng,29.474,6.27
_,10.0,0,0,6,10,109.0,300.0,3,Cầu Giấy,23.516,6.27
_,5.0,0,0,4,3,9.4,65.0,3,Cầu Giấy,23.516,6.27
_,10.0,0,0,4,4,62.5,316.0,3,Cầu Giấy,23.516,6.27
_,12.0,0,1,1,4,8.1,385.0,0,Bà Rịa,1.195,0.0
_,12.0,0,1,2,4,11.9,180.0,0,Bà Rịa,1.195,0.0
_,12.0,0,1,1,5,14.5,590.0,0,Bà Rịa,1.195,0.0
_,10.0,0,1,7,6,10.9,50.0,3,Hà Đông,8.021,6.27
_,4.0,0,1,4,3,7.6,50.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,5,4,16.7,86.0,3,Hà Đông,8.021,6.27
_,10.0,0,1,4,4,15.5,80.0,3,Hà Đông,8.021,6.27
_,6.0,0,1,2,6,19.0,694.0,8,Ngũ Hành Sơn,2.248,2.58
_,75.0,0,1,3,6,27.49,270.0,8,Ngũ Hành Sơn,2.248,2.58
_,15.0,0,1,5,5,24.5,105.0,3,Cầu Giấy,23.516,6.27
_,15.0,0,1,7,6,32.0,80.0,3,Long Biên,5.394,6.27
_,21.0,0,0,5,6,19.0,85.0,3,Long Biên,5.394,6.27
_,12.0,0,0,5,6,65.0,320.0,3,Cầu Giấy,23.516,6.27
_,20.0,0,1,4,4,38.0,230.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,6,36.0,190.0,3,Long Biên,5.394,6.27
_,10.0,0,1,5,4,30.0,200.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,6,20.0,200.0,3,Long Biên,5.394,6.27
_,9.0,0,1,7,6,30.0,120.0,3,Long Biên,5.394,6.27
_,30.0,0,0,5,100,95.0,561.0,3,Long Biên,5.394,6.27
_,12.0,0,0,5,6,20.0,110.0,3,Long Biên,5.394,6.27
_,20.0,0,1,5,6,24.0,90.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,5,66.0,250.0,3,Hà Đông,8.021,6.27
_,15.0,0,1,7,6,32.0,80.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,4,38.0,230.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,5,65.0,250.0,3,Hà Đông,8.021,6.27
_,9.0,0,0,4,6,27.0,200.0,3,Long Biên,5.394,6.27
_,6.0,0,1,5,9,38.0,200.0,3,Long Biên,5.394,6.27
_,7.0,0,1,4,4,18.0,85.0,3,Đống Đa,37.161,6.27
_,10.0,0,1,6,5,24.0,83.0,3,Đống Đa,37.161,6.27
_,20.0,0,1,4,6,106.0,305.0,3,Tây Hồ,6.578,6.27
_,15.0,0,0,4,5,86.0,200.0,3,Tây Hồ,6.578,6.27
_,22.0,0,1,4,3,76.0,268.0,3,Cầu Giấy,23.516,6.27
_,15.0,0,1,4,6,75.0,135.0,3,Ba Đình,24.119,6.27
_,10.0,0,1,7,5,28.0,120.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,6,106.0,305.0,3,Tây Hồ,6.578,6.27
_,15.0,0,0,4,6,33.0,280.0,3,Long Biên,5.394,6.27
_,15.0,0,0,4,4,29.0,160.0,3,Long Biên,5.394,6.27
_,16.0,0,1,3,5,13.5,163.0,7,Bình Thạnh,23.998,5.81
_,12.0,0,1,4,4,8.9,70.0,7,Thủ Đức,4.791,5.81
_,12.0,0,1,3,4,18.5,180.0,7,Bình Thạnh,23.998,5.81
_,20.0,0,1,5,6,26.0,143.0,3,Long Biên,5.394,6.27
_,10.0,0,1,4,4,23.0,135.0,3,Long Biên,5.394,6.27
_,50.0,0,1,4,4,45.0,200.0,3,Hoàng Mai,12.564,6.27
_,25.0,0,1,4,6,46.9,267.0,3,Hoàng Mai,12.564,6.27
_,25.0,0,1,4,4,40.8,200.0,3,Hoàng Mai,12.564,6.27
_,9.0,0,1,5,6,79.0,311.0,3,Tây Hồ,6.578,6.27
_,9.0,0,1,3,4,27.0,199.0,3,Hai Bà Trưng,29.474,6.27
_,5.0,0,0,4,4,11.7,60.0,3,Thanh Xuân,32.255,6.27
_,15.0,0,0,5,4,25.9,95.0,3,Hai Bà Trưng,29.474,6.27
_,9.0,0,1,7,6,35.0,114.0,3,Long Biên,5.394,6.27
_,30.0,0,1,3,4,21.0,130.0,3,Long Biên,5.394,6.27
_,3.0,0,1,6,7,5.0,40.0,3,Cầu Giấy,23.516,6.27
_,17.0,0,0,4,6,23.0,120.0,3,Long Biên,5.394,6.27
_,40.0,0,1,5,6,49.0,200.0,3,Long Biên,5.394,6.27
_,12.0,0,0,4,6,36.9,245.0,3,Long Biên,5.394,6.27
_,6.0,0,0,5,7,18.0,238.0,7,Quận 7,10.088,5.81
_,10.0,0,0,4,6,18.0,100.0,7,Bình Chánh,2.792,5.81
_,11.0,0,0,4,4,3.45,48.0,4,Hồng Bàng,6.628,10.34
_,10.0,0,1,2,4,20.6,150.0,8,Hải Châu,8.649,2.58
_,9.0,0,1,4,4,54.0,500.0,3,Long Biên,5.394,6.27
_,30.0,0,1,3,4,33.0,220.0,3,Long Biên,5.394,6.27
_,8.0,0,0,3,6,9.3,84.0,7,Phú Nhuận,33.461,5.81
_,2.0,0,1,7,21,17.5,98.0,3,Cầu Giấy,23.516,6.27
_,9.0,0,0,4,6,12.0,100.0,3,Long Biên,5.394,6.27
_,15.0,0,0,5,4,24.5,85.0,3,Long Biên,5.394,6.27
_,16.0,0,1,5,4,14.0,90.0,3,Long Biên,5.394,6.27
_,21.0,0,1,4,4,17.0,100.0,3,Long Biên,5.394,6.27
_,6.0,0,1,4,4,48.0,276.0,3,Tây Hồ,6.578,6.27
_,20.0,0,1,4,6,62.0,153.0,3,Tây Hồ,6.578,6.27
_,6.0,0,1,4,5,20.0,94.0,3,Ba Đình,24.119,6.27
_,6.0,0,1,5,6,34.0,150.0,3,Tây Hồ,6.578,6.27
_,6.0,0,1,5,4,25.0,55.0,3,Ba Đình,24.119,6.27
_,10.0,0,1,5,6,89.0,180.0,3,Tây Hồ,6.578,6.27
_,15.0,0,1,4,4,42.5,190.0,3,Bắc Từ Liêm,7.529,6.27
_,10.0,0,1,2,4,13.0,13.0,7,Tân Phú,30.146,5.81
_,12.0,0,1,3,4,24.5,150.0,3,Long Biên,5.394,6.27
_,5.0,0,1,2,4,45.0,325.0,7,Tân Bình,21.196,5.81
_,6.0,0,1,3,5,36.0,157.0,7,Quận 10,41.196,5.81
_,15.0,0,1,3,5,48.0,238.0,3,Long Biên,5.394,6.27
_,20.0,0,1,4,6,39.0,239.0,3,Long Biên,5.394,6.27
_,6.0,0,0,4,4,20.9,130.0,3,Long Biên,5.394,6.27
_,10.0,0,1,4,5,25.5,220.0,3,Long Biên,5.394,6.27
_,9.0,0,0,5,6,22.7,80.0,3,Long Biên,5.394,6.27
_,10.0,0,1,3,5,11.5,198.0,8,Cẩm Lệ,4.45,2.58
_,30.0,0,1,3,5,34.5,285.0,8,Hải Châu,8.649,2.58
_,40.0,0,1,5,6,49.0,200.0,3,Long Biên,5.394,6.27
_,20.0,0,1,5,6,26.0,143.0,3,Long Biên,5.394,6.27
_,15.0,0,1,4,4,20.8,150.0,3,Long Biên,5.394,6.27
_,10.0,0,1,5,6,37.0,200.0,3,Long Biên,5.394,6.27
_,40.0,0,0,5,6,27.5,150.0,3,Long Biên,5.394,6.27
_,11.0,0,0,4,4,32.0,245.0,3,Long Biên,5.394,6.27
_,40.0,0,0,4,6,36.0,160.0,3,Long Biên,5.394,6.27
_,30.0,0,1,3,5,26.8,187.0,8,Ngũ Hành Sơn,2.248,2.58
